"py/object","match_id","timestamp","score1","score2","players2__001","players2__002","players1__001","players1__002"
"core.FoosballMatch","9c719aba","2016-08-17T17:05:01.647637","10","9","U0HTVTLBS","U0HTPM4P8","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","02f6efa8","2016-09-27T13:39:30.418351","7","10","U0JBNHJ3X","U0J8ETRH7","U0KCZ16LT","U1CUW4Z7S"
"core.FoosballMatch","a10058b7","2016-07-13T12:31:21.879481","10","6","U0HTVTLBS","U0JBNHJ3X","U0J8ETRH7","U0HTPS3JS"
"core.FoosballMatch","6889f102","2016-12-01T18:28:30.316415","10","8","U0HTQ6XQQ","U0J0XLJUD","U0HTJ2DK6","U0HTQJMHN"
"core.FoosballMatch","9b5875c4","2016-09-21T13:21:44.611358","5","10","U0KA76231","U0JBNHJ3X","U0HTVEJKC","U0HTVTLBS"
"core.FoosballMatch","0c83400d","2016-11-23T18:19:43.560978","10","2","U0HTR4KRT","U0HTJ2DK6","U0HTPM4P8","U0HTQ6XQQ"
"core.FoosballMatch","c7ddd88c","2016-12-21T17:30:21.474793","8","10","U0J8ETRH7","U0HTPS3JS","U0JBNHJ3X","U0HTR4KRT"
"core.FoosballMatch","dac7cd0f","2016-08-08T11:48:54.298952","10","7","U0HTSHTR9","U0JBNHJ3X","U0HTPM4P8","U0HTJ2DK6"
"core.FoosballMatch","6e55186d","2016-09-21T13:22:33.384257","8","10","U0KA76231","U0JBNHJ3X","U0J0XLJUD","U0J13UGAF"
"core.FoosballMatch","3c894309","2016-08-19T11:45:21.145795","4","10","U0KA76231","U0J8ETRH7","U1CUW4Z7S","U0JBNHJ3X"
"core.FoosballMatch","2aaafe99","2016-10-18T14:55:17.027806","6","10","U1CUW4Z7S","U0KA76231","U0J8ETRH7","U0HTR4KRT"
"core.FoosballMatch","5761ca29","2016-10-26T12:17:58.594038","10","7","U0HTVTLBS","U0HTPM4P8","U0HTSHTR9","U0HTR4KRT"
"core.FoosballMatch","0519a6d5","2016-07-15T17:24:58.146362","10","8","U0JBNHJ3X","U0UEK3GMR","U1CUW4Z7S","U16DF5LQH"
"core.FoosballMatch","f779aec9","2016-10-31T16:49:16.967339","10","9","U0JBNHJ3X","U0HTVTLBS","U0HTQJMHN","U0HTPM4P8"
"core.FoosballMatch","6410f667","2016-09-14T11:10:17.585577","10","5","U0JBNHJ3X","U0HTPUK8R","U0KCZ16LT","U0HTVEJKC"
"core.FoosballMatch","d157c729","2016-12-08T12:50:29.311156","10","5","U0HTPS3JS","U0HTR4KRT","U0HTPM4P8","U0HTVTLBS"
"core.FoosballMatch","4b3c8446","2016-11-08T18:06:48.368703","10","5","U0KCZ16LT","U0J8ETRH7","U0HTQJMHN","U0JBNHJ3X"
"core.FoosballMatch","be6d2471","2016-11-09T16:14:18.801544","10","7","U0J13UGAF","U0J8ETRH7","U1CUW4Z7S","U0KCZ16LT"
"core.FoosballMatch","cbbde9e1","2016-11-17T12:44:33.545900","8","10","U0HTPS3JS","U0HTVEJKC","U0HTSHTR9","U0HTPM4P8"
"core.FoosballMatch","f2139c65","2016-12-20T17:10:20.110340","4","10","U0HTVEJKC","U0HTVTLBS","U0HTPM4P8","U0HTR4KRT"
"core.FoosballMatch","51299beb","2016-08-03T11:31:53.798573","10","9","U0HTVEJKC","U0HTPM4P8","U0J0XLJUD","U0JBNHJ3X"
"core.FoosballMatch","465e0227","2016-10-26T12:35:14.653099","4","10","U0HTVTLBS","U0J0XLJUD","U0HTPS3JS","U0HTSHTR9"
"core.FoosballMatch","32506fd4","2016-09-05T12:41:59.037766","10","4","U0J0XLJUD","U1CUW4Z7S","U0J13UGAF","U0J8ETRH7"
"core.FoosballMatch","2a9d3dcf","2016-11-10T17:54:10.166217","9","10","U0J8ETRH7","U0KCZ16LT","U1CUW4Z7S","U0JBNHJ3X"
"core.FoosballMatch","36f10c4c","2016-11-02T15:36:12.172455","9","10","U1CUW4Z7S","U0KA76231","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","bc2f5638","2016-08-11T16:52:00.065151","10","2","U0HTPM4P8","U0HTSHTR9","U0HTQJMHN","U0HTVEJKC"
"core.FoosballMatch","067717cc","2016-08-31T17:11:21.332293","10","7","U0HTPM4P8","U0HTQ6XQQ","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","3a4656ee","2016-09-05T17:44:01.751296","8","10","U0HTQ6XQQ","U0J0XLJUD","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","ef52d61e","2016-11-28T16:28:39.219575","10","8","U0HTR4KRT","U0KCZ16LT","U0HTPM4P8","U0KA76231"
"core.FoosballMatch","c207011b","2016-11-18T11:46:03.312673","9","10","U0KCZ16LT","U0HTRQ5HQ","U1CUW4Z7S","U0HTR4KRT"
"core.FoosballMatch","4c962baa","2016-08-17T11:23:53.567997","10","5","U0HTVTLBS","U0JBNHJ3X","U0HTSHTR9","U0HTVEJKC"
"core.FoosballMatch","6cd90ac2","2016-12-21T15:33:14.039218","10","7","U0J8ETRH7","U1CUW4Z7S","U0KCZ16LT","U0JBNHJ3X"
"core.FoosballMatch","8acd6993","2016-12-08T11:28:21.313733","10","4","U0HTVTLBS","U0HTPM4P8","U0HTPS3JS","U0HTVEJKC"
"core.FoosballMatch","3c449368","2016-11-24T17:42:57.454754","10","1","U1CUW4Z7S","U0HTPM4P8","U0J13UGAF","U0J8ETRH7"
"core.FoosballMatch","cf60c0b9","2016-12-14T13:58:33.004743","10","4","U0KA76231","U0JBNHJ3X","U0HTVEJKC","U0J8ETRH7"
"core.FoosballMatch","8fd45313","2016-10-05T11:17:37.661562","8","10","U1CUW4Z7S","U0HTVEJKC","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","aa6d3e32","2016-09-16T15:48:18.459083","10","7","U0KA76231","U1CUW4Z7S","U0HTQ6XQQ","U0J8ETRH7"
"core.FoosballMatch","d96d305e","2016-07-19T17:50:31.973230","10","8","U0HTVTLBS","U0JBNHJ3X","U0HTSHTR9","U0J0XLJUD"
"core.FoosballMatch","1d591b95","2016-11-18T12:02:43.183384","3","10","U0HTVEJKC","U0HTQ6XQQ","U0HTSHTR9","U0HTPM4P8"
"core.FoosballMatch","515c8c94","2016-12-21T15:33:45.756533","9","10","U0J8ETRH7","U0J0XLJUD","U0KCZ16LT","U0JBNHJ3X"
"core.FoosballMatch","add9a0f4","2016-08-23T16:20:36.908557","6","10","U0HTPS3JS","U0J0XLJUD","U0HTPM4P8","U0JBNHJ3X"
"core.FoosballMatch","715a4e21","2016-10-03T12:24:30.362759","5","10","U1CUW4Z7S","U0KA76231","U0J13UGAF","U0JBNHJ3X"
"core.FoosballMatch","d430179e","2016-10-19T14:32:46.737987","6","10","U0HTR4KRT","U0HTQJMHN","U0HTVEJKC","U0HTVTLBS"
"core.FoosballMatch","177641c3","2016-09-28T10:25:51.829230","10","8","U0HTSHTR9","U0HTQ6XQQ","U0HTVTLBS","U1CUW4Z7S"
"core.FoosballMatch","8a539a67","2016-10-10T12:49:17.520460","10","9","U0JBNHJ3X","U0HTSHTR9","U0HTVTLBS","U0KA76231"
"core.FoosballMatch","3a26e361","2016-12-07T17:28:28.293790","10","8","U0J8ETRH7","U0HTVEJKC","U0KA76231","U0JBNHJ3X"
"core.FoosballMatch","3aee5e5c","2016-12-08T15:59:29.035858","2","10","U0JBNHJ3X","U0HTPUK8R","U0J0XLJUD","U0HTVTLBS"
"core.FoosballMatch","52a6c134","2016-10-03T14:18:17.036728","7","10","U0KA76231","U1CUW4Z7S","U0J8ETRH7","U0JBNHJ3X"
"core.FoosballMatch","7844d396","2016-10-07T17:22:40.220111","10","4","U17V6C5K6","U0JBNHJ3X","U0HTPM4P8","U0J8ETRH7"
"core.FoosballMatch","9fff448a","2016-09-07T11:08:11.237946","10","6","U0J0XLJUD","U0HTJ2DK6","U0HTPS3JS","U0HTVEJKC"
"core.FoosballMatch","f9ffadc0","2016-12-12T17:14:13.348172","4","10","U0J0XLJUD","U0HTPM4P8","U0HTSHTR9","U0HTVTLBS"
"core.FoosballMatch","2aaeb350","2016-07-15T16:08:28.186802","10","8","U17V6C5K6","U0JBNHJ3X","U0HTVTLBS","U0HTPM4P8"
"core.FoosballMatch","d3443f48","2016-11-18T14:38:14.077701","6","10","U0J8ETRH7","U0JNVCVRT","U0HTRQ5HQ","U1CUW4Z7S"
"core.FoosballMatch","eb2ed8ac","2016-08-24T16:42:13.223858","10","3","U0HTPS3JS","U0HTQ6XQQ","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","b4927655","2016-12-01T11:37:32.125249","6","10","U0J8ETRH7","U0JBNHJ3X","U0KCZ16LT","U0KA76231"
"core.FoosballMatch","cf5c73e6","2016-08-08T13:10:09.621848","10","7","U0KA76231","U1CUW4Z7S","U0J8ETRH7","U0J13UGAF"
"core.FoosballMatch","ab1e089f","2016-11-03T16:10:28.428434","5","10","U0J8ETRH7","U0J0XLJUD","U0KA76231","U1CUW4Z7S"
"core.FoosballMatch","3671da46","2016-08-11T11:55:28.038974","10","4","U0W5T83EK","U17V6C5K6","U0J8LB74P","U0J8ETRH7"
"core.FoosballMatch","b7b96a41","2016-12-02T15:13:57.902497","10","6","U0HTPS3JS","U0KCZ16LT","U1CUW4Z7S","U0HTRQ5HQ"
"core.FoosballMatch","2a32d1ca","2016-11-22T17:08:40.859579","10","4","U0KCZ16LT","U0KA76231","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","8bcd32eb","2016-08-17T16:32:26.322935","2","10","U0KCZ16LT","U0J0XLJUD","U0HTVTLBS","U07V0F5AS"
"core.FoosballMatch","a58dbbd0","2016-07-14T13:53:17.435019","10","5","U0KCZ16LT","U0J8ETRH7","U07V0F5AS","U0HTVEJKC"
"core.FoosballMatch","def30a4e","2016-11-23T12:03:17.363773","5","10","U0JBNHJ3X","U0HTPUK8R","U0KCZ16LT","U0KA76231"
"core.FoosballMatch","c4735a1b","2016-10-26T15:44:23.339041","5","10","U0HTJ2DK6","U0HTVEJKC","U0HTPS3JS","U0HTSHTR9"
"core.FoosballMatch","34cdcb64","2016-12-07T17:28:47.766967","8","10","U0J8ETRH7","U0HTVEJKC","U0KA76231","U0JBNHJ3X"
"core.FoosballMatch","9724e5cc","2016-10-24T14:22:04.267532","3","10","U0J13UGAF","U0J0XLJUD","U07V0F5AS","U0HTVTLBS"
"core.FoosballMatch","19bd63f1","2016-11-07T14:09:31.554908","10","5","U0HTR4KRT","U0HTSHTR9","U0KA76231","U0HTVTLBS"
"core.FoosballMatch","661adec2","2016-08-09T15:18:34.329552","10","5","U1CUW4Z7S","U17V6C5K6","U0KA76231","U0J8ETRH7"
"core.FoosballMatch","839a9e80","2016-11-16T17:25:05.950233","3","10","U1CUW4Z7S","U0KCZ16LT","U0JBNHJ3X","U0HTSHTR9"
"core.FoosballMatch","eb8fd95a","2016-12-06T17:53:29.795730","10","4","U0HTJ2DK6","U0J0XLJUD","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","27e191c5","2016-10-17T12:37:57.134765","10","5","U1CUW4Z7S","U0KA76231","U0J13UGAF","U0J8ETRH7"
"core.FoosballMatch","293f950d","2016-08-09T15:21:04.748192","10","4","U1CUW4Z7S","U07V0F5AS","U0J13UGAF","U0KA76231"
"core.FoosballMatch","dcc587fb","2016-12-09T18:56:48.184095","10","6","U0KA76231","U0HTPM4P8","U0HTVTLBS","U0HTQJMHN"
"core.FoosballMatch","e8e19fbf","2016-10-04T16:48:58.843413","7","10","U0KA76231","U1CUW4Z7S","U0J8ETRH7","U0J13UGAF"
"core.FoosballMatch","f2b7c928","2016-09-13T11:25:40.668584","10","3","U0HTJ2DK6","U0HTVEJKC","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","4389b102","2016-12-22T14:09:04.078642","10","2","U0HTPS3JS","U0HTSHTR9","U0JBNHJ3X","U0HTRQ5HQ"
"core.FoosballMatch","c8f0159b","2016-11-18T17:35:58.980845","10","8","U0KA76231","U0KCZ16LT","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","26fef02f","2016-09-19T12:39:40.865645","9","10","U0HTVEJKC","U0HTVTLBS","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","81cf10f1","2016-09-09T12:43:23.015251","10","3","U0HTSHTR9","U0HTVEJKC","U0J8ETRH7","U0J13UGAF"
"core.FoosballMatch","c3803138","2016-11-23T16:47:11.113866","5","10","U0JNVCVRT","U0HTR4KRT","U0KCZ16LT","U0HTVTLBS"
"core.FoosballMatch","53ab0dc8","2016-09-08T13:24:31.508745","5","10","U0HTSHTR9","U0HTQJMHN","U0HTVTLBS","U0HTPM4P8"
"core.FoosballMatch","e7cce5d0","2016-12-14T13:39:14.567029","8","10","U0HTSHTR9","U0J0XLJUD","U0HTPM4P8","U0HTVEJKC"
"core.FoosballMatch","2bba4ce8","2016-11-08T17:44:13.941076","10","7","U1CUW4Z7S","U0HTPM4P8","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","59fd1a52","2016-10-26T14:10:42.947799","8","10","U0KA76231","U0J8ETRH7","U0HTPM4P8","U1CUW4Z7S"
"core.FoosballMatch","37a618a5","2016-10-28T13:55:57.556070","10","4","U1CUW4Z7S","U0HTPM4P8","U0HTSHTR9","U0KA76231"
"core.FoosballMatch","67c9bbda","2016-09-26T11:24:03.443663","10","7","U1CUW4Z7S","U0KA76231","U0J8ETRH7","U0J13UGAF"
"core.FoosballMatch","293e1f78","2016-09-15T12:26:16.225788","5","10","U0JBNHJ3X","U0J8ETRH7","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","d2506385","2016-11-08T15:32:45.611491","4","10","U0KA76231","U0HTVTLBS","U0HTSHTR9","U0J8ETRH7"
"core.FoosballMatch","7f7bd165","2016-10-03T17:16:40.033974","5","10","U0HTVTLBS","U17V6C5K6","U0JBNHJ3X","U0HTSHTR9"
"core.FoosballMatch","8c18be84","2016-09-26T12:23:42.000887","10","5","U0HTQ6XQQ","U0J0XLJUD","U0HTQJMHN","U0HTVEJKC"
"core.FoosballMatch","ca67d206","2016-10-20T12:53:01.478624","10","3","U0HTR4KRT","U0HTVEJKC","U0HTPM4P8","U0JBNHJ3X"
"core.FoosballMatch","53eb4b20","2016-11-25T16:47:27.186021","7","10","U0KCZ16LT","U0HTQ6XQQ","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","5e9d0e06","2016-10-19T16:21:36.846051","10","7","U0HTVTLBS","U1CUW4Z7S","U0KA76231","U0HTJ2DK6"
"core.FoosballMatch","856a0d60","2016-08-04T16:52:27.801363","6","10","U0JBNHJ3X","U0J8ETRH7","U0J13UGAF","U07V0F5AS"
"core.FoosballMatch","c3cb57d0","2016-10-24T12:53:26.967856","10","7","U0HTVEJKC","U0J0XLJUD","U0HTSHTR9","U0HTPM4P8"
"core.FoosballMatch","26bbbfc9","2016-07-22T11:55:43.923923","6","10","U0HTQJMHN","U0JBNHJ3X","U0HTPS3JS","U0HTVEJKC"
"core.FoosballMatch","b7fcb880","2016-09-14T15:44:23.661440","10","8","U0HTSHTR9","U0HTJ2DK6","U0KA76231","U0HTVTLBS"
"core.FoosballMatch","f5016890","2016-11-23T15:05:01.157896","10","8","U0JBNHJ3X","U0J8ETRH7","U0KCZ16LT","U0J13UGAF"
"core.FoosballMatch","5107a5ba","2016-12-01T12:54:48.027435","9","10","U0HTVEJKC","U0J0XLJUD","U0HTPM4P8","U0HTVTLBS"
"core.FoosballMatch","3bad9052","2016-11-18T18:13:02.674880","8","10","U0JBNHJ3X","U0HTQ6XQQ","U0HTPM4P8","U0J8ETRH7"
"core.FoosballMatch","21a877f8","2016-12-06T14:53:46.975467","5","10","U0J8ETRH7","U0JBNHJ3X","U0J0XLJUD","U0HTSHTR9"
"core.FoosballMatch","17e6a282","2016-07-12T17:04:08.792274","6","10","U0KCZ16LT","U0J8ETRH7","U1CUW4Z7S","U0HTQJMHN"
"core.FoosballMatch","3d7424f2","2016-08-25T16:49:48.641959","10","7","U0HTPS3JS","U0J8ETRH7","U0HTPM4P8","U0JBNHJ3X"
"core.FoosballMatch","17415208","2016-11-18T11:45:51.826599","3","10","U0KCZ16LT","U0HTRQ5HQ","U1CUW4Z7S","U0HTR4KRT"
"core.FoosballMatch","d8936203","2016-08-30T17:24:56.187218","9","10","U0J0XLJUD","U0HTQ6XQQ","U1CUW4Z7S","U0HTVTLBS"
"core.FoosballMatch","f28c7c54","2016-12-02T15:14:31.540429","10","4","U0HTPS3JS","U0KCZ16LT","U1CUW4Z7S","U0HTRQ5HQ"
"core.FoosballMatch","a36b5f69","2016-10-12T13:48:28.279186","7","10","U0KA76231","U1CUW4Z7S","U0HTVTLBS","U0JBNHJ3X"
"core.FoosballMatch","749a9393","2016-08-24T15:56:04.332518","10","7","U1CUW4Z7S","U0JBNHJ3X","U0JNVCVRT","U0J8ETRH7"
"core.FoosballMatch","e3ede3fa","2016-09-05T16:03:17.913433","9","10","U0W5T83EK","U0HTPUK8R","U0HTPM4P8","U1CUW4Z7S"
"core.FoosballMatch","74c091e3","2016-08-25T11:53:50.799869","8","10","U0HTRQ5HQ","U0JBNHJ3X","U1CUW4Z7S","U0HTPS3JS"
"core.FoosballMatch","48077546","2016-12-05T16:10:09.227063","3","10","U0KA76231","U0J8ETRH7","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","f4fa229b","2016-09-29T15:09:26.434166","10","7","U1CUW4Z7S","U0HTSHTR9","U0KA76231","U0KCZ16LT"
"core.FoosballMatch","62cdca8d","2016-11-23T15:34:02.097017","10","3","U0HTR4KRT","U0HTPM4P8","U0HTSHTR9","U0J0XLJUD"
"core.FoosballMatch","11d42204","2016-10-12T15:09:37.656240","9","10","U1CUW4Z7S","U0HTVEJKC","U0HTPM4P8","U0KA76231"
"core.FoosballMatch","d04591ff","2016-10-18T17:08:49.830810","10","8","U0KA76231","U0HTPM4P8","U0HTJ2DK6","U0HTVTLBS"
"core.FoosballMatch","9b20a49b","2016-11-24T15:06:42.303440","10","4","U0KA76231","U0HTPUK8R","U0JNVCVRT","U0HTQJMHN"
"core.FoosballMatch","d97f681f","2016-07-22T11:02:55.844469","8","10","U0J8ETRH7","U0JBNHJ3X","U0J13UGAF","U0HTRQ5HQ"
"core.FoosballMatch","64b49843","2016-10-28T16:05:22.679794","10","6","U0HTPM4P8","U0J8ETRH7","U0HTVTLBS","U0KA76231"
"core.FoosballMatch","9f440a00","2016-09-29T12:47:43.555475","10","7","U0HTVTLBS","U0HTPUK8R","U0HTSHTR9","U0HTJ2DK6"
"core.FoosballMatch","329bc50f","2016-07-27T11:05:50.014878","10","9","U0HTQ6XQQ","U0HTVEJKC","U0HTVTLBS","U0J0XLJUD"
"core.FoosballMatch","49f75141","2016-12-08T17:46:44.474847","10","5","U0HTPUK8R","U0KCZ16LT","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","3bc1fca5","2016-07-15T12:21:55.248804","8","10","U0HTVTLBS","U0J8ETRH7","U0HTPM4P8","U0HTSHTR9"
"core.FoosballMatch","5499b3b6","2016-12-13T16:22:19.725611","10","8","U0KA76231","U0J13UGAF","U0HTVTLBS","U0JBNHJ3X"
"core.FoosballMatch","4fee1897","2016-12-21T18:35:02.038978","6","10","U0HTPS3JS","U0HTQJMHN","U0HTPM4P8","U0HTVTLBS"
"core.FoosballMatch","825b4891","2016-11-03T14:21:22.031851","9","10","U0J13UGAF","U0KA76231","U0HTPS3JS","U0HTVTLBS"
"core.FoosballMatch","8a346018","2016-12-22T11:45:09.620048","8","10","U0HTSHTR9","U0HTR4KRT","U0HTVEJKC","U0HTPS3JS"
"core.FoosballMatch","e66cd0b9","2016-09-22T13:50:37.450307","6","10","U0HTQ6XQQ","U0J0XLJUD","U0JBNHJ3X","U0KCZ16LT"
"core.FoosballMatch","85f7c876","2016-11-25T16:46:48.138444","10","2","U0KCZ16LT","U0HTQ6XQQ","U0HTQJMHN","U0HTVTLBS"
"core.FoosballMatch","d69d75e5","2016-11-18T10:57:28.681604","10","4","U0HTPUK8R","U0HTRQ5HQ","U0KA76231","U0JBNHJ3X"
"core.FoosballMatch","c4b6a311","2016-11-10T17:21:47.186249","10","9","U0HTJ2DK6","U0JBNHJ3X","U0HTPM4P8","U0HTR4KRT"
"core.FoosballMatch","f1c457e2","2016-10-25T16:31:49.275846","6","10","U0J8ETRH7","U0HTVEJKC","U0JBNHJ3X","U0KA76231"
"core.FoosballMatch","0d324f37","2016-08-10T15:43:32.156495","10","3","U0HTQ6XQQ","U0HTSHTR9","U0HTPS3JS","U0HTVEJKC"
"core.FoosballMatch","b8a79a74","2016-09-19T12:56:28.660030","6","10","U0HTVTLBS","U0HTVEJKC","U1CUW4Z7S","U0KA76231"
"core.FoosballMatch","578f9c12","2016-10-27T15:05:39.382640","10","7","U0HTPM4P8","U0HTSHTR9","U0KA76231","U0HTPS3JS"
"core.FoosballMatch","5be4bc1a","2016-10-06T10:51:04.960378","10","2","U0HTVTLBS","U0HTJ2DK6","U0HTSHTR9","U0HTVEJKC"
"core.FoosballMatch","3e86d5b7","2016-11-22T18:38:23.540146","10","4","U0HTVTLBS","U0HTQ6XQQ","U0HTQJMHN","U0HTJ2DK6"
"core.FoosballMatch","96ee9d35","2016-10-28T16:04:31.313538","5","10","U1CUW4Z7S","U0KA76231","U0W5T83EK","U0J8ETRH7"
"core.FoosballMatch","2f50c3bc","2016-07-25T15:09:55.742664","10","5","U0HTQJMHN","U0HTPS3JS","U0J8ETRH7","U0JBNHJ3X"
"core.FoosballMatch","6f534eb3","2016-09-01T15:23:48.413330","10","4","U0HTPUK8R","U16DF5LQH","U1CUW4Z7S","U0J13UGAF"
"core.FoosballMatch","4fbac551","2016-08-12T12:08:48.793600","10","2","U0HTSHTR9","U0JBNHJ3X","U0HTQJMHN","U0J0XLJUD"
"core.FoosballMatch","2422423d","2016-08-09T12:28:43.775381","10","1","U0HTPM4P8","U0W5T83EK","U0HTRQ5HQ","U07V0F5AS"
"core.FoosballMatch","2438a270","2016-07-15T14:18:47.285663","10","9","U0J0XLJUD","U0HTVTLBS","U0HTSHTR9","U0HTVEJKC"
"core.FoosballMatch","ce7f4b33","2016-07-26T12:02:22.165264","9","10","U0J13UGAF","U0JBNHJ3X","U0HTVTLBS","U0J0XLJUD"
"core.FoosballMatch","f49b699b","2016-12-07T13:26:23.403497","8","10","U0HTVTLBS","U0JBNHJ3X","U0HTQJMHN","U0HTR4KRT"
"core.FoosballMatch","e9aa5ca4","2016-09-06T17:10:05.616085","5","10","U0HTJ2DK6","U0J0XLJUD","U0HTQ6XQQ","U1CUW4Z7S"
"core.FoosballMatch","cfbab404","2016-12-02T13:57:40.398167","7","10","U0KA76231","U0J8ETRH7","U0HTPUK8R","U0JBNHJ3X"
"core.FoosballMatch","03ab3dda","2016-09-20T13:33:48.173378","7","10","U0J13UGAF","U0HTVEJKC","U0KA76231","U1CUW4Z7S"
"core.FoosballMatch","c9e3c124","2016-12-20T17:40:26.128282","5","10","U0HTPM4P8","U0J0XLJUD","U0HTVTLBS","U0KCZ16LT"
"core.FoosballMatch","4b655065","2016-09-13T11:25:20.484245","10","2","U0HTSHTR9","U0JBNHJ3X","U0HTQJMHN","U0KCZ16LT"
"core.FoosballMatch","a11de077","2016-10-10T16:02:51.537870","9","10","U0J8ETRH7","U0JBNHJ3X","U0KA76231","U1CUW4Z7S"
"core.FoosballMatch","1967d428","2016-07-18T11:36:21.226713","8","10","U0HTVTLBS","U0JBNHJ3X","U0KA76231","U17V6C5K6"
"core.FoosballMatch","f1888da0","2016-12-01T17:32:52.516724","9","10","U0HTPS3JS","U0HTJ2DK6","U0J8ETRH7","U0HTVTLBS"
"core.FoosballMatch","4fbc126d","2016-12-15T16:54:19.494740","10","7","U0KA76231","U0KCZ16LT","U0HTRQ5HQ","U0JBNHJ3X"
"core.FoosballMatch","5e1da7fc","2016-12-08T16:58:51.260386","10","5","U0KA76231","U0HTPS3JS","U0HTPM4P8","U0J8ETRH7"
"core.FoosballMatch","d78d669a","2016-09-15T11:00:46.596592","10","7","U0J0XLJUD","U0HTVTLBS","U0HTSHTR9","U0KCZ16LT"
"core.FoosballMatch","a0e38cf6","2016-07-19T18:08:29.823437","6","10","U0HTVEJKC","U0HTQ6XQQ","U0HTSHTR9","U0JBNHJ3X"
"core.FoosballMatch","c397d51b","2016-11-29T11:52:02.721557","8","10","U0JBNHJ3X","U0KCZ16LT","U0KA76231","U1CUW4Z7S"
"core.FoosballMatch","1f71a0f8","2016-12-23T10:12:29.658117","10","5","U0HTPS3JS","U0HTSHTR9","U0KCZ16LT","U0HTVTLBS"
"core.FoosballMatch","421ecefd","2016-10-05T15:03:05.101763","8","10","U0HTVTLBS","U0HTJ2DK6","U0HTSHTR9","U0HTVEJKC"
"core.FoosballMatch","0a16d58f","2016-12-05T18:24:58.401430","10","1","U0HTJ2DK6","U0HTPM4P8","U0HTQJMHN","U0HTQ6XQQ"
"core.FoosballMatch","0c8b9c56","2016-07-20T11:26:01.370171","10","4","U0J13UGAF","U0HTRQ5HQ","U0JBNHJ3X","U0J8ETRH7"
"core.FoosballMatch","a62ec592","2016-09-06T17:10:09.436831","8","10","U0HTJ2DK6","U0J0XLJUD","U0HTQ6XQQ","U1CUW4Z7S"
"core.FoosballMatch","1d34368b","2016-12-14T18:01:59.629577","10","8","U0J0XLJUD","U0JBNHJ3X","U0HTPM4P8","U0HTQJMHN"
"core.FoosballMatch","74de523e","2016-09-08T12:30:50.133703","10","9","U0HTVEJKC","U1CUW4Z7S","U0J8ETRH7","U0J13UGAF"
"core.FoosballMatch","ab9cd08b","2016-12-14T16:21:26.090857","10","6","U0JBNHJ3X","U0J8ETRH7","U0HTQJMHN","U0KA76231"
"core.FoosballMatch","4644be9c","2016-11-18T12:02:23.382607","8","10","U0HTVEJKC","U0HTQ6XQQ","U0HTSHTR9","U0HTPM4P8"
"core.FoosballMatch","a5f13ea0","2016-07-22T15:39:10.908927","10","8","U0HTPS3JS","U17V6C5K6","U0J8ETRH7","U0HTRQ5HQ"
"core.FoosballMatch","082a9a17","2016-12-22T14:09:58.419225","10","8","U0HTVEJKC","U0HTPS3JS","U0JBNHJ3X","U0HTRQ5HQ"
"core.FoosballMatch","c8b84b76","2016-07-26T11:49:09.762414","10","9","U0HTVTLBS","U0JBNHJ3X","U0HTSHTR9","U0J0XLJUD"
"core.FoosballMatch","3d060b02","2016-12-13T13:13:14.572265","4","10","U0HTQ6XQQ","U0J0XLJUD","U0HTPM4P8","U0HTPS3JS"
"core.FoosballMatch","3f4d17cc","2016-11-25T12:52:25.515186","10","8","U0HTVTLBS","U0J0XLJUD","U0HTVEJKC","U0HTJ2DK6"
"core.FoosballMatch","d0c524b2","2016-09-16T15:48:12.380078","5","10","U0KA76231","U1CUW4Z7S","U0HTQ6XQQ","U0J8ETRH7"
"core.FoosballMatch","418b3cbd","2016-12-12T13:03:27.537368","6","10","U0KA76231","U0HTQ6XQQ","U0JBNHJ3X","U0HTPM4P8"
"core.FoosballMatch","13f34dd5","2016-11-23T15:17:24.183167","8","10","U0JBNHJ3X","U0J8ETRH7","U0HTPM4P8","U0KA76231"
"core.FoosballMatch","27ec5ef0","2016-09-12T17:14:00.599648","10","6","U0KA76231","U1CUW4Z7S","U0J13UGAF","U0J8ETRH7"
"core.FoosballMatch","0e17a119","2016-07-26T14:18:21.018054","1","10","U17V6C5K6","U0J8ETRH7","U0JBNHJ3X","U0KCZ16LT"
"core.FoosballMatch","74803f23","2016-09-29T11:06:09.509167","10","8","U0KA76231","U0J0XLJUD","U0HTVEJKC","U0HTVTLBS"
